subject,group,channel,mse_norm,mse_phys
sub-052,C,P3,0.5868054032325745,6.29900100954759e-10
sub-052,C,P4,0.4000491201877594,4.2466876672501643e-10
sub-053,C,Fp1,0.4555734097957611,5.853483610611521e-10
sub-053,C,Fp2,0.2561889886856079,3.097490632177626e-10
sub-053,C,P3,0.28376081585884094,3.5022446599050085e-10
sub-053,C,P4,0.21279215812683105,2.5149070164646836e-10
sub-054,C,Fp1,0.20539745688438416,2.304532123569181e-10
sub-054,C,Fp2,0.2482202798128128,2.926400836665664e-10
sub-054,C,P3,0.2818148732185364,3.2842605948379876e-10
sub-054,C,P4,0.47255849838256836,5.472064594901185e-10
sub-055,C,Fp1,0.2320689707994461,3.143924170077927e-10
sub-055,C,Fp2,0.35536518692970276,4.364015126331925e-10
sub-055,C,P3,0.35351690649986267,3.8473388652245364e-10
sub-055,C,P4,0.45046019554138184,4.876420202159842e-10
sub-056,C,Fp1,0.29820337891578674,4.308428806816233e-10
sub-056,C,Fp2,0.39881986379623413,5.848855925970224e-10
sub-056,C,P3,0.520649254322052,7.665053614938612e-10
sub-056,C,P4,0.3204992711544037,4.693542198843395e-10
sub-057,C,Fp1,0.628950297832489,7.422354348653934e-10
sub-057,C,Fp2,0.6645945906639099,7.251024327781311e-10
sub-057,C,P3,0.7838861346244812,8.49708864556534e-10
sub-057,C,P4,0.6621466875076294,7.153877873422439e-10
sub-058,C,Fp1,1.2664144039154053,1.3822947594996046e-09
sub-058,C,Fp2,0.9670297503471375,1.0737851917211802e-09
sub-058,C,P3,1.0395267009735107,1.125726677774075e-09
sub-058,C,P4,0.7816997766494751,8.659366826773381e-10
sub-059,C,Fp1,0.4575498104095459,5.079522048197615e-10
sub-059,C,Fp2,0.5050660371780396,5.413967875727163e-10
sub-059,C,P3,0.6009456515312195,6.512403061292902e-10
sub-059,C,P4,0.4796542525291443,5.207916644671982e-10
sub-060,C,Fp1,0.39074334502220154,4.5679314449496755e-10
sub-060,C,Fp2,0.34974005818367004,4.5425948286355773e-10
sub-060,C,P3,0.35017356276512146,4.045991081635588e-10
sub-060,C,P4,0.41717320680618286,4.86123739627995e-10
sub-061,C,Fp1,0.4385063648223877,5.442037298568477e-10
sub-061,C,Fp2,0.26161065697669983,3.992623685980552e-10
sub-061,C,P3,0.35149750113487244,3.958057178335796e-10
sub-061,C,P4,0.22987136244773865,2.5815401597656186e-10
sub-062,C,Fp1,0.23853544890880585,3.3440917685454827e-10
sub-062,C,Fp2,0.2739611566066742,4.297040759218144e-10
sub-062,C,P3,0.2891368567943573,3.39807683806104e-10
sub-062,C,P4,0.28490912914276123,3.2986131668082077e-10
sub-063,C,Fp1,0.42739516496658325,4.1117323883294974e-10
